name,06/30/2023,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
		PensionandOtherPostRetirementBenefitPlansCurrent,"1,972,000,000","2,277,000,000","3,407,000,000","2,852,000,000","1,997,000,000","2,249,000,000","3,332,000,000","2,571,000,000","2,015,000,000","1,985,000,000","3,058,000,000","2,425,000,000","2,042,000,000","2,246,000,000","2,720,000,000","2,369,000,000","1,875,000,000","1,797,000,000","2,397,000,000","2,096,000,000","1,791,000,000","1,911,000,000","2,196,000,000","1,932,000,000","1,625,000,000","1,858,000,000","2,487,000,000","2,048,000,000","1,594,000,000","1,725,000,000","2,359,000,000","2,155,000,000","1,646,000,000","1,679,000,000","1,784,000,000","1,841,000,000","1,631,000,000","1,758,000,000","1,792,000,000","1,750,000,000","1,430,000,000","1,684,000,000","2,046,000,000",,,,"2,169,000,000","1,999,000,000","1,815,000,000","1,849,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"3,985,000,000","4,189,000,000","2,945,000,000","4,024,000,000","5,965,000,000","636,000,000","2,241,000,000","3,629,000,000","3,888,000,000","4,352,000,000","2,703,000,000","13,364,000,000","13,083,000,000","16,004,000,000","16,190,000,000","16,610,000,000","10,506,000,000","9,411,000,000","8,836,000,000","14,780,000,000","11,587,000,000","9,001,000,000","9,940,000,000","9,448,000,000","9,514,000,000","7,680,000,000","10,688,000,000","13,633,000,000","13,724,000,000","11,546,000,000","10,160,000,000","9,818,000,000","8,394,000,000","6,555,000,000","5,141,000,000","5,389,000,000","5,561,000,000","9,319,000,000","6,027,000,000","4,738,000,000","5,214,000,000","8,896,000,000","6,424,000,000","7,774,000,000","7,703,000,000","5,526,000,000","4,018,000,000","5,637,000,000","5,988,000,000","6,093,000,000","5,623,000,000","5,158,000,000","5,509,000,000","7,769,000,000","5,469,000,000","6,954,000,000","7,645,000,000","7,613,000,000","9,320,000,000","9,193,000,000","9,448,000,000","8,909,000,000","5,825,000,000","2,645,000,000","2,432,000,000","2,638,000,000","2,434,000,000","2,508,000,000","3,779,000,000","5,059,000,000","11,589,000,000","6,729,000,000","7,261,000,000","13,399,000,000","11,266,000,000","10,858,000,000","12,204,000,000","10,692,000,000","8,818,000,000","9,396,000,000","8,214,000,000","9,265,000,000","8,669,000,000","10,690,000,000","8,366,000,000","7,746,000,000","6,265,000,000","6,362,000,000","4,638,000,000","3,963,000,000","4,289,000,000","5,934,000,000","5,544,000,000","3,717,000,000","5,001,000,000","5,486,000,000","4,938,000,000","4,296,000,000","2,729,000,000","3,350,000,000","2,583,000,000","2,515,000,000","2,255,000,000","2,851,000,000","2,978,000,000","2,582,000,000","2,235,000,000","3,157,000,000","2,545,000,000","2,339,000,000","2,035,500,000","3,046,400,000","3,059,500,000","3,115,100,000","2,220,000,000","1,796,800,000","1,836,200,000","1,517,800,000","1,178,800,000","2,220,100,000","2,160,600,000","1,840,100,000","1,252,300,000","1,272,500,000","1,055,600,000","1,292,100,000","1,691,100,000","1,668,100,000","1,558,400,000","1,261,400,000","1,499,300,000","1,258,300,000","1,089,000,000","990,200,000","1,526,300,000","967,700,000","714,900,000","271,300,000","185,900,000"
			CurrentDebt,"3,985,000,000","4,189,000,000","2,945,000,000","4,024,000,000","5,965,000,000","636,000,000","2,241,000,000","3,629,000,000","3,888,000,000","4,352,000,000","2,703,000,000","13,364,000,000","13,083,000,000","16,004,000,000","16,190,000,000","16,610,000,000","10,506,000,000","9,411,000,000","8,836,000,000","14,780,000,000","11,587,000,000","9,001,000,000","9,940,000,000","9,448,000,000","9,514,000,000","7,680,000,000","10,688,000,000","13,633,000,000","13,724,000,000","11,546,000,000","10,160,000,000","9,818,000,000","8,394,000,000","6,555,000,000","5,141,000,000","5,389,000,000","5,561,000,000","9,319,000,000","6,027,000,000","4,738,000,000","5,214,000,000","8,896,000,000","6,424,000,000","7,774,000,000","7,703,000,000","5,526,000,000","4,018,000,000","5,637,000,000","5,988,000,000","6,093,000,000","5,623,000,000","5,158,000,000","5,509,000,000","7,769,000,000","5,469,000,000","6,954,000,000","7,645,000,000","7,613,000,000","9,320,000,000","9,193,000,000","9,448,000,000","8,909,000,000","5,825,000,000","2,645,000,000","2,432,000,000","2,638,000,000","2,434,000,000","2,508,000,000","3,779,000,000","5,059,000,000","11,589,000,000","6,729,000,000","7,261,000,000","13,399,000,000","11,266,000,000","10,858,000,000","12,204,000,000","10,692,000,000","8,818,000,000","9,396,000,000","8,214,000,000","9,265,000,000","8,669,000,000","10,690,000,000","8,366,000,000","7,746,000,000","6,265,000,000","6,362,000,000","4,638,000,000","3,963,000,000","4,289,000,000","5,934,000,000","5,544,000,000","3,717,000,000","5,001,000,000","5,486,000,000","4,938,000,000","4,296,000,000","2,729,000,000","3,350,000,000","2,583,000,000","2,515,000,000","2,255,000,000","2,851,000,000","2,978,000,000","2,582,000,000","2,235,000,000","3,157,000,000","2,545,000,000","2,339,000,000","2,035,500,000","3,046,400,000","3,059,500,000","3,115,100,000","2,220,000,000","1,796,800,000","1,836,200,000","1,517,800,000","1,178,800,000","2,220,100,000","2,160,600,000","1,840,100,000","1,252,300,000","1,272,500,000","1,055,600,000","1,292,100,000","1,691,100,000","1,668,100,000","1,558,400,000","1,261,400,000","1,499,300,000","1,258,300,000","1,089,000,000","990,200,000","1,526,300,000","967,700,000","714,900,000","271,300,000","185,900,000"
				CommercialPaper,,,,,,,"0","100,000,000","100,000,000","416,000,000","556,000,000","10,990,000,000","10,660,000,000","14,908,000,000","13,915,000,000","12,914,000,000","6,705,000,000","3,947,000,000","3,100,000,000","5,200,000,000","6,800,000,000","4,000,000,000","6,100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"3,985,000,000","4,189,000,000","2,945,000,000","4,024,000,000","5,965,000,000","636,000,000","2,241,000,000","3,529,000,000","3,788,000,000","3,936,000,000","2,147,000,000","2,374,000,000","2,423,000,000","1,096,000,000","2,275,000,000","3,696,000,000","3,801,000,000","5,464,000,000","5,736,000,000","9,580,000,000","4,787,000,000","5,001,000,000","3,840,000,000","9,448,000,000","9,514,000,000","7,680,000,000","10,688,000,000",,,,"10,160,000,000",,,,"5,141,000,000",,,,"6,027,000,000",,,,"6,424,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"1,286,000,000","1,750,000,000","2,520,000,000","6,191,000,000","3,804,000,000","3,108,000,000","3,067,000,000","3,529,000,000","4,291,000,000","2,052,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,794,000,000",,,,,,"12,334,000,000","12,128,000,000","12,301,000,000","13,583,000,000","1,816,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,794,000,000",,,,,,"12,334,000,000","12,128,000,000","12,301,000,000","13,583,000,000","1,816,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"1,286,000,000","1,750,000,000","2,520,000,000","6,191,000,000","3,804,000,000","3,108,000,000","3,067,000,000","3,529,000,000","4,291,000,000","2,052,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"16,080,000,000","20,254,000,000","22,567,000,000","19,664,000,000","23,841,000,000","24,592,000,000","24,938,000,000","20,689,000,000","17,217,000,000","12,798,000,000","12,639,000,000","10,682,000,000","10,170,000,000","10,518,000,000","11,090,000,000","10,169,000,000","12,120,000,000","12,210,000,000","12,639,000,000","3,096,000,000","10,121,000,000","10,960,000,000","11,129,000,000","10,445,000,000","10,148,000,000","11,143,000,000","11,023,000,000","12,623,000,000","11,053,000,000","11,419,000,000","10,990,000,000","9,672,000,000","8,390,000,000","8,320,000,000","9,024,000,000","8,825,000,000","9,346,000,000","10,315,000,000","9,972,000,000","10,795,000,000","12,239,000,000","12,521,000,000","13,141,000,000","14,865,000,000","14,513,000,000",,"15,237,000,000","14,240,000,000","15,484,000,000","15,520,000,000","14,305,000,000",,,,,"10,577,000,000","12,632,000,000","12,046,000,000","14,271,000,000","8,909,000,000","10,177,000,000","9,242,000,000","11,766,000,000","7,757,000,000","9,286,000,000","6,947,000,000","15,033,000,000","11,905,000,000","13,137,000,000","11,219,000,000","12,913,000,000","10,221,000,000","11,736,000,000","11,648,000,000","10,317,000,000","9,938,000,000","8,593,000,000","9,116,000,000","9,083,000,000","8,727,000,000","10,402,000,000","7,168,000,000","7,182,000,000","5,156,000,000","5,511,000,000","4,477,000,000","4,713,000,000","4,035,000,000","4,839,000,000","4,565,000,000","5,973,000,000","4,993,000,000","5,234,000,000","2,906,000,000","3,233,000,000","2,912,000,000","3,102,000,000","2,800,000,000","3,492,000,000","3,092,000,000","2,741,000,000","2,442,000,000","2,285,000,000","2,227,000,000","2,473,000,000","2,379,000,000","2,492,000,000","2,292,000,000","2,651,000,000","2,541,000,000","2,436,400,000","2,117,000,000","2,327,900,000","2,089,000,000","2,081,000,000","1,909,300,000","2,022,900,000","1,783,400,000","1,785,700,000","1,531,400,000","1,551,300,000","1,395,000,000","1,508,700,000","1,514,100,000","1,656,500,000","1,313,800,000","1,266,500,000","1,158,500,000","1,292,300,000","1,137,700,000","1,167,300,000","999,000,000","1,110,300,000","990,700,000","983,900,000","1,376,600,000","1,241,700,000","899,300,000","773,800,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"86,228,000,000","57,819,000,000","59,151,000,000","58,145,000,000","60,411,000,000","61,888,000,000","61,343,000,000","61,418,000,000","63,941,000,000","63,301,000,000","64,836,000,000","79,334,000,000","80,647,000,000","67,108,000,000","66,738,000,000","68,076,000,000","64,245,000,000","66,840,000,000","63,806,000,000","67,161,000,000","62,700,000,000","66,706,000,000","69,714,000,000","82,824,000,000","82,682,000,000","85,174,000,000","80,660,000,000","80,070,000,000","75,493,000,000","70,847,000,000","73,063,000,000","75,898,000,000","69,555,000,000","72,831,000,000","76,021,000,000","73,137,000,000","73,718,000,000","68,950,000,000","72,115,000,000","76,794,000,000","76,908,000,000","77,028,000,000","75,501,000,000","71,357,000,000","72,083,000,000","74,912,000,000","77,312,000,000","77,746,000,000","76,465,000,000","75,252,000,000","78,140,000,000","79,175,000,000","79,512,000,000","79,107,000,000","85,278,000,000","51,052,000,000","49,995,000,000","39,151,000,000","26,399,000,000","26,255,000,000","26,604,000,000","29,308,000,000","28,309,000,000","28,092,000,000","27,173,000,000","24,694,000,000","22,090,000,000","21,185,000,000","23,006,000,000","23,676,000,000","23,490,000,000","23,141,000,000","24,433,000,000","26,455,000,000","28,948,000,000","28,607,000,000","28,098,000,000","28,604,000,000","27,741,000,000","29,867,000,000","31,819,000,000","9,331,000,000","7,851,000,000","7,522,000,000","7,421,000,000","6,913,000,000","7,220,000,000","6,871,000,000","7,141,000,000","6,524,000,000","5,453,000,000","4,972,000,000","4,853,000,000","2,559,000,000","2,502,000,000","2,361,000,000","2,179,000,000","2,228,000,000","2,300,000,000","2,273,000,000","2,065,000,000","2,085,000,000","2,098,000,000","2,120,000,000","2,096,000,000","2,081,000,000","2,023,000,000","1,799,000,000","1,738,000,000","1,756,000,000","1,988,900,000","1,694,400,000","1,968,900,000","2,000,500,000","1,909,900,000","2,070,700,000","2,028,900,000","2,015,500,000","1,982,500,000","1,873,400,000","1,680,100,000","1,620,200,000","1,619,200,000","1,402,200,000","1,330,100,000","1,323,900,000","1,153,400,000","678,200,000","704,300,000","779,400,000","814,400,000","811,500,000","815,700,000","837,000,000","853,300,000","992,200,000","1,083,600,000","577,800,000","575,900,000"
		LongTermDebtAndCapitalLeaseObligation,"61,356,000,000","30,738,000,000","31,925,000,000","31,653,000,000","33,169,000,000","34,416,000,000","34,757,000,000","34,779,000,000","33,847,000,000","33,836,000,000","35,571,000,000","48,164,000,000","50,529,000,000","36,281,000,000","35,955,000,000","36,044,000,000","36,168,000,000","35,733,000,000","32,429,000,000","33,652,000,000","28,935,000,000","31,831,000,000","32,666,000,000","34,503,000,000","34,191,000,000","36,330,000,000","31,398,000,000","30,437,000,000","30,457,000,000","27,824,000,000","28,818,000,000","29,079,000,000","26,729,000,000","29,370,000,000","31,541,000,000","31,666,000,000","32,267,000,000","27,649,000,000","30,462,000,000","31,812,000,000","31,532,000,000","31,481,000,000","31,036,000,000","31,083,000,000","30,868,000,000","33,543,000,000","34,931,000,000","35,399,000,000","35,723,000,000","35,308,000,000","38,410,000,000","39,010,000,000","37,765,000,000","38,281,000,000","43,193,000,000","39,245,000,000","38,893,000,000","27,834,000,000","7,963,000,000","7,152,000,000","7,246,000,000","8,143,000,000","7,314,000,000","6,041,000,000","5,777,000,000","4,771,000,000","5,546,000,000","5,561,000,000","5,450,000,000","6,508,000,000","6,347,000,000","5,414,000,000","5,517,000,000","6,432,000,000","7,279,000,000","7,956,000,000","6,765,000,000","7,144,000,000","5,755,000,000","6,439,000,000","6,710,000,000","3,713,000,000","3,140,000,000","3,118,000,000","3,072,000,000","2,580,000,000","2,609,000,000","2,087,000,000","2,367,000,000","1,888,000,000","1,123,000,000","1,257,000,000","1,266,000,000","524,000,000","525,000,000","525,000,000","530,000,000","525,000,000","527,000,000","528,000,000","724,000,000","729,000,000","1,123,000,000","729,000,000","731,000,000","732,000,000","687,000,000","553,000,000","583,000,000","584,000,000","833,000,000","358,200,000","611,200,000","609,900,000","604,200,000","586,300,000","570,200,000","570,100,000","570,500,000","572,900,000","574,400,000","573,600,000","571,300,000","591,600,000","581,000,000","579,800,000","396,600,000","148,900,000","157,200,000","177,200,000","193,300,000","189,900,000","181,800,000","189,600,000","190,600,000","226,900,000","248,900,000","285,400,000","323,500,000"
			LongTermDebt,"61,356,000,000","30,738,000,000","31,925,000,000","31,653,000,000","33,169,000,000","34,416,000,000","34,757,000,000","34,779,000,000","33,847,000,000","33,836,000,000","35,571,000,000","48,164,000,000","50,529,000,000","36,281,000,000","35,955,000,000","36,044,000,000","36,168,000,000","35,733,000,000","32,429,000,000","33,652,000,000","28,935,000,000","31,831,000,000","32,666,000,000","34,503,000,000","34,191,000,000","36,330,000,000","31,398,000,000","30,437,000,000","30,457,000,000","27,824,000,000","28,818,000,000","29,079,000,000","26,729,000,000","29,370,000,000","31,541,000,000","31,666,000,000","32,267,000,000","27,649,000,000","30,462,000,000","31,812,000,000","31,532,000,000","31,481,000,000","31,036,000,000","31,083,000,000","30,868,000,000","33,543,000,000","34,931,000,000","35,399,000,000","35,723,000,000","35,308,000,000","38,410,000,000","39,010,000,000","37,765,000,000","38,281,000,000","43,193,000,000","39,245,000,000","38,893,000,000","27,834,000,000","7,963,000,000","7,152,000,000","7,246,000,000","8,143,000,000","7,314,000,000","6,041,000,000","5,777,000,000","4,771,000,000","5,546,000,000","5,561,000,000","5,450,000,000","6,508,000,000","6,347,000,000","5,414,000,000","5,517,000,000","6,432,000,000","7,279,000,000","7,956,000,000","6,765,000,000","7,144,000,000","5,755,000,000","6,439,000,000","6,710,000,000","3,713,000,000","3,140,000,000","3,118,000,000","3,072,000,000","2,580,000,000","2,609,000,000","2,087,000,000","2,367,000,000","1,888,000,000","1,123,000,000","1,257,000,000","1,266,000,000","524,000,000","525,000,000","525,000,000","530,000,000","525,000,000","527,000,000","528,000,000","724,000,000","729,000,000","1,123,000,000","729,000,000","731,000,000","732,000,000","687,000,000","553,000,000","583,000,000","584,000,000","833,000,000","358,200,000","611,200,000","609,900,000","604,200,000","586,300,000","570,200,000","570,100,000","570,500,000","572,900,000","574,400,000","573,600,000","571,300,000","591,600,000","581,000,000","579,800,000","396,600,000","148,900,000","157,200,000","177,200,000","193,300,000","189,900,000","181,800,000","189,600,000","190,600,000","226,900,000","248,900,000","285,400,000","323,500,000"
		NonCurrentDeferredLiabilities,"1,232,000,000","1,067,000,000","1,023,000,000","616,000,000","558,000,000","655,000,000","349,000,000","328,000,000","4,161,000,000","4,355,000,000","4,063,000,000","4,542,000,000","5,409,000,000","5,268,000,000","5,578,000,000","6,724,000,000","3,180,000,000","3,591,000,000","3,700,000,000","5,512,000,000","5,743,000,000","5,967,000,000","3,900,000,000","30,411,000,000","30,879,000,000","30,857,000,000","30,753,000,000","31,687,000,000","28,300,000,000","26,547,000,000","26,877,000,000","28,654,000,000","24,659,000,000","24,474,000,000","24,981,000,000","26,320,000,000","26,309,000,000","25,923,000,000","25,590,000,000","22,432,000,000","22,338,000,000","22,445,000,000","21,593,000,000","19,133,000,000","18,487,000,000","19,739,000,000","19,597,000,000","20,415,000,000","20,072,000,000","19,414,000,000","18,648,000,000","16,940,000,000","17,344,000,000","17,460,000,000","17,839,000,000","2,419,000,000","2,356,000,000","2,849,000,000","2,959,000,000","5,824,000,000","5,885,000,000","7,441,000,000","7,696,000,000","7,544,000,000","7,602,000,000","7,363,000,000","8,015,000,000","8,838,000,000","10,369,000,000","10,337,000,000","10,240,000,000","10,780,000,000","11,479,000,000","12,737,000,000","12,632,000,000","11,962,000,000","12,767,000,000","13,053,000,000","13,238,000,000","14,880,000,000","15,933,000,000","1,186,000,000","364,000,000","410,000,000","355,000,000","376,000,000","452,000,000","433,000,000","635,000,000","602,000,000","380,000,000","578,000,000","533,000,000","398,000,000","301,000,000","272,000,000","185,000,000","164,000,000","197,000,000","441,000,000","98,000,000","153,000,000","156,000,000","278,000,000","263,000,000","294,000,000","253,000,000","163,000,000","157,000,000","186,000,000","166,100,000","249,700,000","254,300,000","298,300,000","211,700,000","257,500,000","239,200,000","230,600,000","189,400,000","50,900,000","652,000,000","140,800,000","146,900,000","30,400,000","289,600,000","283,400,000","284,800,000","335,300,000","331,000,000","354,000,000","351,800,000","457,600,000","323,200,000","319,200,000","311,600,000","312,700,000","317,700,000","203,600,000","170,000,000"
			NonCurrentDeferredTaxesLiabilities,"1,232,000,000","1,067,000,000","1,023,000,000","616,000,000","558,000,000","655,000,000","349,000,000","328,000,000","4,161,000,000","4,355,000,000","4,063,000,000","4,542,000,000","5,409,000,000","5,268,000,000","5,578,000,000","6,724,000,000","3,180,000,000","3,591,000,000","3,700,000,000","5,512,000,000","5,743,000,000","5,967,000,000","3,900,000,000","30,411,000,000","30,879,000,000","30,857,000,000","30,753,000,000","31,687,000,000","28,300,000,000","26,547,000,000","26,877,000,000","28,654,000,000","24,659,000,000","24,474,000,000","24,981,000,000","26,320,000,000","26,309,000,000","25,923,000,000","25,590,000,000","22,432,000,000","22,338,000,000","22,445,000,000","21,593,000,000","19,133,000,000","18,487,000,000","19,739,000,000","19,597,000,000","20,415,000,000","20,072,000,000","19,414,000,000","18,648,000,000","16,940,000,000","17,344,000,000","17,460,000,000","17,839,000,000","2,419,000,000","2,356,000,000","2,849,000,000","2,959,000,000","5,824,000,000","5,885,000,000","7,441,000,000","7,696,000,000","7,544,000,000","7,602,000,000","7,363,000,000","8,015,000,000","8,838,000,000","10,369,000,000","10,337,000,000","10,240,000,000","10,780,000,000","11,479,000,000","12,737,000,000","12,632,000,000","11,962,000,000","12,767,000,000","13,053,000,000","13,238,000,000","14,880,000,000","15,933,000,000","1,186,000,000","364,000,000","410,000,000","355,000,000","376,000,000","452,000,000","433,000,000","635,000,000","602,000,000","380,000,000","578,000,000","533,000,000","398,000,000","301,000,000","272,000,000","185,000,000","164,000,000","197,000,000","441,000,000","98,000,000","153,000,000","156,000,000","278,000,000","263,000,000","294,000,000","253,000,000","163,000,000","157,000,000","186,000,000","166,100,000","249,700,000","254,300,000","298,300,000","211,700,000","257,500,000","239,200,000","230,600,000","189,400,000","50,900,000","652,000,000","140,800,000","146,900,000","30,400,000","289,600,000","283,400,000","284,800,000","335,300,000","331,000,000","354,000,000","351,800,000","457,600,000","323,200,000","319,200,000","311,600,000","312,700,000","317,700,000","203,600,000","170,000,000"
		TradeandOtherPayablesNonCurrent,"8,052,000,000","9,860,000,000","9,812,000,000","9,701,000,000","10,990,000,000","11,574,000,000","11,331,000,000","11,336,000,000","11,259,000,000","11,759,000,000","11,560,000,000","11,720,000,000","11,468,000,000","12,212,000,000","12,126,000,000","12,504,000,000","12,421,000,000","14,712,000,000","14,737,000,000","15,289,000,000","15,597,000,000","16,605,000,000","18,697,000,000","4,304,000,000","4,096,000,000","4,027,000,000","4,000,000,000","4,767,000,000","4,116,000,000","4,053,000,000","3,992,000,000","4,452,000,000","4,359,000,000","4,293,000,000","4,353,000,000","3,930,000,000","3,800,000,000","3,784,000,000","3,993,000,000","7,024,000,000","6,819,000,000","6,761,000,000","6,610,000,000","6,011,000,000","7,099,000,000","6,984,000,000","6,886,000,000","6,900,000,000","6,829,000,000","6,590,000,000","6,245,000,000","8,578,000,000",,"8,338,000,000","9,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"2,184,000,000","2,179,000,000","2,250,000,000","2,960,000,000","3,257,000,000","3,494,000,000","3,724,000,000","4,303,000,000","4,939,000,000","5,161,000,000","5,411,000,000","6,437,000,000","6,430,000,000","6,535,000,000","6,762,000,000","6,424,000,000","6,292,000,000","6,457,000,000","6,610,000,000","6,341,000,000","6,479,000,000","6,659,000,000","7,430,000,000","7,218,000,000","7,076,000,000","7,042,000,000","8,172,000,000","7,120,000,000","7,101,000,000","7,244,000,000","8,119,000,000","8,725,000,000","8,498,000,000","9,051,000,000","10,264,000,000","6,955,000,000","7,104,000,000","7,178,000,000","7,303,000,000","11,011,000,000","10,988,000,000","11,203,000,000","11,323,000,000","9,869,000,000","9,793,000,000","9,527,000,000","9,699,000,000","8,793,000,000","8,909,000,000","8,970,000,000","9,236,000,000","8,454,000,000","9,215,000,000","9,358,000,000","9,635,000,000","6,252,000,000","5,761,000,000","5,642,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"2,184,000,000","2,179,000,000","2,250,000,000","2,960,000,000","3,257,000,000","3,494,000,000","3,724,000,000","4,303,000,000","4,939,000,000","5,161,000,000","5,411,000,000","6,437,000,000","6,430,000,000","6,535,000,000","6,762,000,000","6,424,000,000","6,292,000,000","6,457,000,000","6,610,000,000","6,341,000,000","6,479,000,000","6,659,000,000","7,430,000,000","7,218,000,000","7,076,000,000","7,042,000,000","8,172,000,000","7,120,000,000","7,101,000,000","7,244,000,000","8,119,000,000","8,725,000,000","8,498,000,000","9,051,000,000","10,264,000,000","6,955,000,000","7,104,000,000","7,178,000,000","7,303,000,000","11,011,000,000","10,988,000,000","11,203,000,000","11,323,000,000","9,869,000,000","9,793,000,000","9,527,000,000","9,699,000,000","8,793,000,000","8,909,000,000","8,970,000,000","9,236,000,000","8,454,000,000","9,215,000,000","9,358,000,000","9,635,000,000","6,252,000,000","5,761,000,000","5,642,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,"966,000,000","959,000,000","976,000,000","1,125,000,000","1,240,000,000","1,438,000,000","1,470,000,000","1,507,000,000","1,512,000,000","1,562,000,000","1,621,000,000",,,,,,,"479,000,000",,,,"872,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
