name,ttm,06/30/2023,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
ChangesInCash,979000000,481000000,1756000000,-844000000,-414000000,-623000000,531000000,-24000000,-347000000,604000000,-16000000,167000000,-249000000,-296000000,861000000,-1505000000,1022000000,-141000000,781000000,-2433000000,948000000,465000000,930000000,-1423000000,164000000,-1488000000,1441000000,637000000,-1306000000,845000000,-1007000000,1380000000,-487000000,111000000,294000000,959000000,-960000000,540000000,704000000,122000000,-334000000,632000000,-8255000000,5860000000,1465000000,166000000,-282000000,-90000000,619000000,2341000000,-1037000000,-466000000,280000000,151000000,-177000000,-2276000000,1975000000,949000000,-852000000,940000000,467000000,-1199000000,-1365000000,768000000,473000000,-369000000,666000000,657000000,-745000000,-943000000,626000000,1284000000,-311000000,-204000000,-330000000,-48000000,1217000000,-325000000,-555000000,-90000000,-577000000,133000000,202000000,106000000,583000000,-131000000,288000000,-864000000,607000000,118000000,81000000,-244000000,-246000000,-222000000,-551000000,-253000000,-277000000,67000000,-376000000,-1177000000,1636000000,32000000,183000000,-312000000,-313000000,289000000,95000000,99000000,172000000,59000000,418000000,-331000000,125500000,-352400000,-482600000,558700000,84200000,-7000000,74200000,-487300000,95500000,103900000,-213000000,226400000,113600000,-123400000,-247700000,636500000,300000,83600000,-260600000,557800000,-98600000,11800000,-439400000
EffectOfExchangeRateChanges,-105000000,-5000000,-2000000,-26000000,-72000000,-66000000,-1000000,-27000000,-37000000,5000000,0,31000000,31000000,-55000000,-15000000,9000000,-13000000,-40000000,12000000,0,-101000000,-70000000,55000000,-14000000,30000000,16000000,21000000,-136000000,-11000000,5000000,-73000000,-838000000,-84000000,-4000000,-74000000,-53000000,-9000000,4000000,-25000000,9000000,-50000000,-22000000,0,23000000,10000000,-69000000,34000000,-77000000,-9000000,25000000,32000000,25000000,19000000,-33000000,-42000000,20000000,15000000,48000000,-23000000,-83000000,-22000000,6000000,-28000000,27000000,0,15000000,-1000000,-7000000,1000000,-5000000,-4000000,,-6000000,4000000,-2000000,-8000000,-5000000,,,0,-3000000,-11000000,-12000000,-2000000,-5000000,-5000000,8000000,2000000,-4000000,1000000,-4000000,2000000,-3000000,2000000,3000000,50000000,-4000000,-10000000,-10000000,6000000,-2000000,4000000,-7000000,-1000000,-11000000,-5000000,-15000000,5000000,4000000,-7000000,-3000000,700000,-15500000,9000000,-8900000,5600000,5900000,14300000,-6800000,-11200000,-27500000,37000000,-25100000,-49100000,24300000,-300000,-4300000,7600000,-2600000,-16700000,-800000,4600000,7400000,-1600000,2900000
BeginningCashPosition,1824000000,2222000000,468000000,1338000000,1824000000,2513000000,1983000000,2034000000,2418000000,1809000000,1825000000,1627000000,1845000000,2196000000,1350000000,2846000000,1837000000,2018000000,1225000000,3658000000,2811000000,2416000000,1431000000,2779000000,2585000000,4057000000,2595000000,2094000000,3411000000,2561000000,3641000000,3099000000,3670000000,3563000000,3343000000,2437000000,3406000000,2862000000,2183000000,2052000000,2436000000,2134000000,10389000000,4506000000,3031000000,2934000000,3182000000,3706000000,3096000000,730000000,1735000000,2176000000,1877000000,1759000000,1978000000,4234000000,2244000000,1247000000,2122000000,1265000000,820000000,2013000000,3406000000,2611000000,2138000000,2492000000,1827000000,1177000000,1921000000,2869000000,2247000000,959000000,1276000000,1476000000,1808000000,1864000000,652000000,965000000,1520000000,1610000000,2190000000,2068000000,1878000000,1774000000,1196000000,1332000000,1036000000,1898000000,1295000000,1176000000,1099000000,1341000000,1590000000,191000000,739000000,942000000,0,0,1552000000,0,0,0,877000000,0,0,0,1150000000,0,0,0,403000000,0,0,0,1458500000,0,0,0,729400000,0,0,0,1257100000,0,0,0,1317600000,0,0,0,870300000,0,0,0,825400000
OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57000000,-1166000000,1171000000,-1634000000,-36000000,-1053000000,313000000,324000000,-284000000,-1230000000,-104000000,-176000000,-52000000,-818000000,330300000,-110000000,343400000,-967000000,-564300000,-90100000,-7300000,-796800000,498500000,-68000000,-140900000,-1019000000,-177300000,-137900000,123700000,-1065600000,-644100000,2300000,-66900000,-608900000,-562400000,91200000,-10200000,-388900000
IncomeTaxPaidSupplementalData,6794000000,1696000000,329000000,2948000000,1821000000,2744000000,354000000,4484000000,755000000,1794000000,394000000,708000000,1155000000,1051000000,239000000,1028000000,500000000,1901000000,235000000,1989000000,469000000,940000000,257000000,1065000000,303000000,926000000,195000000,1091000000,319000000,593000000,518000000,969000000,290000000,752000000,372000000,616000000,416000000,532000000,536000000,1075000000,494000000,751000000,554000000,535000000,768000000,676000000,451000000,1399000000,802000000,603000000,134000000,256000000,208000000,764000000,10547000000,552000000,639000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,1492000000,402000000,419000000,321000000,350000000,318000000,453000000,262000000,407000000,353000000,445000000,344000000,387000000,438000000,472000000,341000000,437000000,424000000,385000000,343000000,244000000,465000000,259000000,417000000,220000000,665000000,216000000,274000000,274000000,521000000,382000000,140000000,248000000,582000000,332000000,221000000,333000000,635000000,361000000,217000000,409000000,670000000,433000000,198000000,481000000,686000000,508000000,213000000,535000000,650000000,687000000,116000000,697000000,550000000,792000000,212000000,424000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,-3895000000,-914000000,-1139000000,-1001000000,-841000000,-751000000,-643000000,-993000000,-624000000,-540000000,-554000000,-1286000000,-530000000,-480000000,-495000000,-726000000,-662000000,-588000000,-618000000,-792000000,-562000000,-456000000,-386000000,-773000000,-597000000,-489000000,-358000000,-769000000,-432000000,-497000000,-301000000,-662000000,-325000000,-263000000,-246000000,-396000000,-561000000,-328000000,-298000000,-676000000,-278000000,-309000000,-202000000,-494000000,-285000000,-294000000,-254000000,-598000000,-454000000,-358000000,-250000000,-547000000,-288000000,-373000000,-305000000,-422000000,-261000000,-269000000,-253000000,-353000000,-480000000,-385000000,-483000000,-662000000,-461000000,-428000000,-329000000,-612000000,-551000000,-469000000,-418000000,-613000000,-496000000,-532000000,-465000000,-1075000000,-565000000,-489000000,-472000000,-779000000,-658000000,-822000000,-382000000,-499000000,-400000000,-461000000,-398000000,-684000000,-540000000,-549000000,-430000000,-524000000,-624000000,-725000000,-318000000,-457000000,-417000000,-335000000,-352000000,-385000000,-326000000,-283000000,-204000000,-297000000,-226000000,-209000000,-211000000,-264000000,-197000000,-178000000,-135000000,-203100000,-177500000,-119300000,-196400000,-193700000,-188700000,-160900000,-128200000,-203700000,-143800000,-156900000,-129800000,-222100000,-176300000,-150800000,-125000000,-185500000,-152400000,-140000000,-115900000,-154600000,-153500000,-136500000,-102900000
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000000,8000000,32000000,1000000,-78000000,154000000,93000000,290000000,139000000,,,,105000000,68000000,258000000,20000000,103000000,123000000,769000000,17000000,145000000,202000000,647000000,78000000,110000000,218000000,189000000,143000000,253000000,110000000,229000000,181000000,265000000,211000000,632000000,80000000,169000000,75000000,55000000,143000000,367000000,108000000,85000000,83000000,196000000,56000000,99000000,60000000,84000000,45000000,86000000,65000000,53400000,,,,,,,,,,,7900000,,,,,,,,,,,,
IssuanceOfDebt,30367000000,30630000000,237000000,-866000000,366000000,,,-265000000,1262000000,0,0,-13106000000,1722000000,19208000000,9750000000,4873000000,4907000000,4034000000,7583000000,1766000000,3081000000,3410000000,428000000,907000000,2498000000,2506000000,7827000000,7020000000,1908000000,7114000000,2406000000,4345000000,1426000000,-358000000,2861000000,5000000,7000000,3461000000,1031000000,2244000000,969000000,5094000000,6109000000,2295000000,1936000000,2203000000,1561000000,3198000000,4745000000,2186000000,2682000000,1714000000,1517000000,1275000000,1894000000,3586000000,6720000000,21584000000,24166000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,-7067000000,-1000000000,-269000000,-1911000000,-3887000000,0,-1609000000,-1098000000,-503000000,-474000000,-25000000,-10369000000,-2340000000,-7888000000,-9732000000,-5343000000,440000000,-2960000000,-4770000000,-1304000000,-2291000000,-3094000000,-2931000000,-2578000000,-2582000000,-3687000000,-5896000000,-7274000000,-1993000000,-3722000000,-2886000000,-3950000000,-6000000,-10000000,-3002000000,-408000000,-96000000,-2696000000,-755000000,-2208000000,-1445000000,-4725000000,-2000000,-3648000000,-1917000000,-2361000000,-1794000000,-4797000000,-5139000000,-2318000000,-6098000000,-1283000000,-1946000000,-3651000000,-3672000000,-5050000000,-7485000000,-10998000000,-12403000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,0,0,0,0,0,0,-2000000000,,,,,,0,0,0,0,0,0,-8865000000,-5030000000,-1105000000,0,-6063000000,0,0,0,-5000000000,0,0,0,-5000000000,0,-160000000,0,-6000000000,-1199000000,-1281000000,-1323000000,-1197000000,-4647000000,-3754000000,-3263000000,-4626000000,-3394000000,-1835000000,-1340000000,-1659000000,-3211000000,-2110000000,-2249000000,-1430000000,0,-500000000,,,0,0,,,0,0,,,-2500000000,-2495000000,-2499000000,-2500000000,-2483000000,-2496000000,-1000000000,-1000000000,-382000000,-111000000,-2385000000,-919000000,-1872000000,-2512000000,-1363000000,-912000000,-3164000000,-3451000000,-5824000000,-598000000,-270000000,-2730000000,-948000000,-1048000000,-1452000000,-1345000000,-384000000,-484000000,-379000000,,,,-627000000,-623000000,-561000000,-689000000,-525000000,-1064000000,-122000000,-201000000,-15000000,-352000000,-99000000,-120000000,,,,,0,,,-108500000,-74800000,-1500000,-135700000,-299200000,-90900000,-147000000,-368800000,-412900000,-423900000,-82100000,-14600000,-144500000,-23500000,-100200000,-191500000,-148700000,-36700000,-50900000,-21600000,-23000000
FreeCashFlow,10665000000,-2122000000,73000000,7581000000,5133000000,7419000000,5898000000,4921000000,10205000000,10759000000,3984000000,4339000000,1560000000,3075000000,2638000000,3043000000,3848000000,2023000000,1080000000,3946000000,4697000000,3391000000,1597000000,5969000000,4290000000,2763000000,1231000000,5203000000,4267000000,3082000000,1350000000,4051000000,4699000000,3827000000,439000000,5002000000,3902000000,3759000000,2637000000,5110000000,5630000000,3521000000,2039000000,4762000000,4718000000,3727000000,2520000000,4663000000,3985000000,5540000000,4392000000,5711000000,6395000000,4500000000,-6665000000,4403000000,3840000000,4245000000,2894000000,5620000000,3472000000,4657000000,2788000000,3105000000,4217000000,3237000000,914000000,3864000000,3463000000,4674000000,3543000000,4124000000,2517000000,3277000000,2709000000,4915000000,4611000000,3102000000,1111000000,3617000000,2215000000,1311000000,1955000000,3235000000,1915000000,2099000000,1176000000,1789000000,2040000000,1847000000,1384000000,2126000000,1499000000,-367000000,746000000,821000000,747000000,403000000,-476000000,1010000000,482000000,335000000,-96000000,171000000,258000000,201000000,56000000,491000000,392000000,324000000,86000000,451700000,240100000,71900000,361400000,287500000,215800000,196600000,117100000,476400000,177800000,72900000,-98300000,131100000,82800000,19800000,-100900000,182100000,19300000,91400000,-39000000,248900000,-25200000,80200000,9100000
