name,06/30/2023,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
NonCurrentDeferredTaxesLiabilities,1232000000,1067000000,1023000000,616000000,558000000,655000000,349000000,328000000,4161000000,4355000000,4063000000,4542000000,5409000000,5268000000,5578000000,6724000000,3180000000,3591000000,3700000000,5512000000,5743000000,5967000000,3900000000,30411000000,30879000000,30857000000,30753000000,31687000000,28300000000,26547000000,26877000000,28654000000,24659000000,24474000000,24981000000,26320000000,26309000000,25923000000,25590000000,22432000000,22338000000,22445000000,21593000000,19133000000,18487000000,19739000000,19597000000,20415000000,20072000000,19414000000,18648000000,16940000000,17344000000,17460000000,17839000000,2419000000,2356000000,2849000000,2959000000,5824000000,5885000000,7441000000,7696000000,7544000000,7602000000,7363000000,8015000000,8838000000,10369000000,10337000000,10240000000,10780000000,11479000000,12737000000,12632000000,11962000000,12767000000,13053000000,13238000000,14880000000,15933000000,1186000000,364000000,410000000,355000000,376000000,452000000,433000000,635000000,602000000,380000000,578000000,533000000,398000000,301000000,272000000,185000000,164000000,197000000,441000000,98000000,153000000,156000000,278000000,263000000,294000000,253000000,163000000,157000000,186000000,166100000,249700000,254300000,298300000,211700000,257500000,239200000,230600000,189400000,50900000,652000000,140800000,146900000,30400000,289600000,283400000,284800000,335300000,331000000,354000000,351800000,457600000,323200000,319200000,311600000,312700000,317700000,203600000,170000000
TradeandOtherPayablesNonCurrent,8052000000,9860000000,9812000000,9701000000,10990000000,11574000000,11331000000,11336000000,11259000000,11759000000,11560000000,11720000000,11468000000,12212000000,12126000000,12504000000,12421000000,14712000000,14737000000,15289000000,15597000000,16605000000,18697000000,4304000000,4096000000,4027000000,4000000000,4767000000,4116000000,4053000000,3992000000,4452000000,4359000000,4293000000,4353000000,3930000000,3800000000,3784000000,3993000000,7024000000,6819000000,6761000000,6610000000,6011000000,7099000000,6984000000,6886000000,6900000000,6829000000,6590000000,6245000000,8578000000,,8338000000,9000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EmployeeBenefits,2184000000,2179000000,2250000000,2960000000,3257000000,3494000000,3724000000,4303000000,4939000000,5161000000,5411000000,6437000000,6430000000,6535000000,6762000000,6424000000,6292000000,6457000000,6610000000,6341000000,6479000000,6659000000,7430000000,7218000000,7076000000,7042000000,8172000000,7120000000,7101000000,7244000000,8119000000,8725000000,8498000000,9051000000,10264000000,6955000000,7104000000,7178000000,7303000000,11011000000,10988000000,11203000000,11323000000,9869000000,9793000000,9527000000,9699000000,8793000000,8909000000,8970000000,9236000000,8454000000,9215000000,9358000000,9635000000,6252000000,5761000000,5642000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NonCurrentPensionAndOtherPostretirementBenefitPlans,2184000000,2179000000,2250000000,2960000000,3257000000,3494000000,3724000000,4303000000,4939000000,5161000000,5411000000,6437000000,6430000000,6535000000,6762000000,6424000000,6292000000,6457000000,6610000000,6341000000,6479000000,6659000000,7430000000,7218000000,7076000000,7042000000,8172000000,7120000000,7101000000,7244000000,8119000000,8725000000,8498000000,9051000000,10264000000,6955000000,7104000000,7178000000,7303000000,11011000000,10988000000,11203000000,11323000000,9869000000,9793000000,9527000000,9699000000,8793000000,8909000000,8970000000,9236000000,8454000000,9215000000,9358000000,9635000000,6252000000,5761000000,5642000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DerivativeProductLiabilities,,966000000,959000000,976000000,1125000000,1240000000,1438000000,1470000000,1507000000,1512000000,1562000000,1621000000,,,,,,,479000000,,,,872000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherNonCurrentLiabilities,13404000000,13009000000,13182000000,12239000000,11312000000,10509000000,9744000000,9202000000,8228000000,6678000000,6669000000,6850000000,6811000000,6812000000,6317000000,6380000000,6184000000,6347000000,5851000000,6367000000,5946000000,5644000000,6149000000,6388000000,6440000000,6918000000,6337000000,6059000000,5519000000,5179000000,5257000000,4988000000,5310000000,5643000000,4882000000,4266000000,4238000000,4416000000,4767000000,4515000000,5231000000,5138000000,4939000000,5261000000,5836000000,5119000000,6199000000,6239000000,4932000000,4970000000,5601000000,6193000000,15188000000,5670000000,5611000000,3136000000,2985000000,2826000000,15477000000,13279000000,13473000000,13724000000,13299000000,14507000000,13794000000,12560000000,8529000000,6786000000,7187000000,6831000000,6903000000,6947000000,7437000000,7286000000,9037000000,8689000000,8566000000,8407000000,8748000000,8548000000,9176000000,4432000000,4347000000,3994000000,3994000000,3957000000,4159000000,4351000000,4139000000,4034000000,3950000000,3137000000,3054000000,1637000000,1676000000,1564000000,1464000000,1539000000,1576000000,1304000000,1243000000,1203000000,819000000,1113000000,1102000000,1055000000,1083000000,1083000000,998000000,986000000,989800000,1086500000,1103400000,1092300000,1094000000,1226900000,1219500000,1214800000,1222600000,1249600000,453700000,905800000,901000000,780200000,459500000,460700000,472000000,194000000,216100000,248200000,269300000,164000000,310700000,328200000,351100000,452600000,517000000,88800000,82400000
TotalEquityGrossMinorityInterest,99293000000,101236000000,95916000000,92891000000,87469000000,82685000000,77462000000,75967000000,70315000000,68865000000,63473000000,65495000000,64564000000,65338000000,63447000000,65396000000,59924000000,59158000000,63758000000,71664000000,70124000000,70541000000,71656000000,61110000000,58694000000,58746000000,59840000000,63601000000,63066000000,63347000000,64998000000,67124000000,67180000000,67587000000,71622000000,78305000000,76956000000,78068000000,76620000000,78354000000,78977000000,82827000000,81678000000,82115000000,79961000000,83677000000,82621000000,90530000000,88963000000,90533000000,88265000000,88068000000,86878000000,90082000000,90446000000,66250000000,63235000000,60441000000,57740000000,67491000000,66718000000,67560000000,65124000000,66610000000,68094000000,72488000000,71358000000,69712000000,68489000000,69609000000,65627000000,66807000000,65328000000,67532000000,68278000000,68383000000,66705000000,69048000000,65377000000,68531000000,70282000000,24843000000,19950000000,18953000000,18830000000,19674000000,18293000000,18896000000,17816000000,17748000000,16076000000,16172000000,14973000000,10188000000,8887000000,8786000000,8651000000,9045000000,8810000000,8645000000,8305000000,8189000000,7933000000,7447000000,7214000000,7192000000,7004000000,6618000000,6033000000,5936000000,5553200000,5327300000,4874000000,4737500000,4362700000,4191800000,3784800000,3875200000,3904800000,3862900000,4242500000,4487400000,4753500000,5504200000,5066800000,5097600000,5060700000,5101900000,4859600000,5207700000,5120700000,5043400000,4706400000,4765900000,4559900000,4301100000,3882400000,3415300000,2927300000
StockholdersEquity,99019000000,100970000000,95661000000,92631000000,87208000000,82424000000,77201000000,75691000000,70042000000,68620000000,63238000000,65259000000,64336000000,65026000000,63143000000,65103000000,59568000000,58806000000,63407000000,71319000000,69778000000,70184000000,71308000000,60770000000,58368000000,58435000000,59544000000,63306000000,62769000000,63068000000,64720000000,66838000000,66894000000,67304000000,71301000000,77988000000,76633000000,77769000000,76307000000,77969000000,78547000000,82250000000,81260000000,81703000000,79547000000,83256000000,82190000000,90047000000,88481000000,90067000000,87813000000,87635000000,86439000000,89659000000,90014000000,66157000000,63041000000,60255000000,57556000000,67335000000,66569000000,67417000000,65010000000,66610000000,68094000000,72488000000,71358000000,69712000000,68489000000,69609000000,65627000000,66807000000,65328000000,67532000000,68278000000,68383000000,66705000000,69048000000,65377000000,68531000000,70282000000,24843000000,19950000000,18953000000,18830000000,19674000000,18293000000,18896000000,17816000000,17748000000,16076000000,16172000000,14973000000,10188000000,8887000000,8786000000,8651000000,9045000000,8810000000,8645000000,8305000000,8189000000,7933000000,7405000000,7174000000,7152000000,6954000000,6566000000,5984000000,5888000000,5506600000,5281200000,4829200000,4696800000,4323900000,4153900000,3748000000,3839700000,3865500000,3822300000,4208400000,4452300000,4718600000,5470400000,5034300000,5063300000,5026300000,5069800000,4827900000,5178200000,5092000000,5014100000,4679700000,4740300000,4535800000,4301100000,3882400000,3415300000,2927300000
CapitalStock,478000000,478000000,476000000,476000000,476000000,476000000,473000000,473000000,472000000,472000000,470000000,470000000,470000000,487000000,485000000,486000000,486000000,487000000,486000000,486000000,485000000,486000000,485000000,485000000,486000000,486000000,485000000,486000000,486000000,486000000,485000000,486000000,486000000,486000000,484000000,485000000,485000000,486000000,486000000,487000000,487000000,488000000,487000000,488000000,489000000,489000000,490000000,491000000,492000000,493000000,496000000,497000000,499000000,501000000,504000000,507000000,509000000,512000000,516000000,519000000,524000000,529000000,535000000,545000000,552000000,565000000,582000000,587000000,592000000,598000000,608000000,614000000,619000000,625000000,631000000,637000000,642000000,647000000,654000000,663000000,673000000,342000000,341000000,341000000,340000000,340000000,340000000,339000000,338000000,338000000,337000000,336000000,335000000,213000000,213000000,212000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreferredStock,,,0,,,,0,,,,0,0,0,17000000,17000000,18000000,18000000,19000000,19000000,20000000,20000000,21000000,21000000,22000000,23000000,23000000,24000000,25000000,25000000,26000000,26000000,27000000,28000000,28000000,29000000,30000000,31000000,32000000,33000000,35000000,36000000,38000000,39000000,41000000,42000000,43000000,45000000,46000000,47000000,49000000,52000000,54000000,56000000,58000000,61000000,64000000,66000000,69000000,73000000,76000000,81000000,86000000,93000000,103000000,110000000,124000000,141000000,146000000,152000000,159000000,169000000,175000000,180000000,187000000,193000000,200000000,205000000,211000000,219000000,229000000,239000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStock,478000000,478000000,476000000,476000000,476000000,476000000,473000000,473000000,472000000,472000000,470000000,470000000,470000000,470000000,468000000,468000000,468000000,468000000,467000000,466000000,465000000,465000000,464000000,463000000,463000000,463000000,461000000,461000000,461000000,460000000,459000000,459000000,458000000,458000000,455000000,455000000,454000000,454000000,453000000,452000000,451000000,450000000,448000000,447000000,447000000,446000000,445000000,445000000,445000000,444000000,444000000,443000000,443000000,443000000,443000000,443000000,443000000,443000000,443000000,443000000,443000000,443000000,442000000,442000000,442000000,441000000,441000000,441000000,440000000,439000000,439000000,439000000,439000000,438000000,438000000,437000000,437000000,436000000,435000000,434000000,434000000,342000000,341000000,341000000,340000000,340000000,340000000,339000000,338000000,338000000,337000000,336000000,335000000,213000000,213000000,212000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,92329000000,92153000000,91802000000,91359000000,91183000000,90844000000,90591000000,89973000000,89336000000,89002000000,88674000000,88161000000,87886000000,87680000000,87428000000,87099000000,86963000000,86635000000,86253000000,85828000000,84898000000,84599000000,84278000000,83827000000,83373000000,83111000000,82685000000,82534000000,82138000000,81443000000,81016000000,80763000000,80407000000,80004000000,78977000000,78498000000,78208000000,77849000000,77283000000,76756000000,76412000000,75778000000,72608000000,72317000000,72027000000,71786000000,71423000000,71235000000,71095000000,70925000000,70760000000,70678000000,70568000000,70456000000,70497000000,70373000000,70314000000,70201000000,70283000000,70162000000,69996000000,70001000000,69913000000,69832000000,69555000000,69209000000,69104000000,68865000000,68217000000,67931000000,67622000000,67530000000,67426000000,67096000000,67098000000,67059000000,67053000000,66767000000,66396000000,65918000000,65885000000,9415000000,9368000000,8902000000,9048000000,9117000000,9300000000,8885000000,8522000000,8355000000,8895000000,8464000000,8281000000,5636000000,5416000000,5580000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetainedEarnings,128796000000,131102000000,125656000000,122967000000,116608000000,111193000000,103394000000,102252000000,96346000000,95158000000,96770000000,100284000000,100203000000,101000000000,97670000000,100113000000,94440000000,93388000000,89554000000,91995000000,89860000000,89961000000,85291000000,75043000000,74107000000,74847000000,71774000000,72846000000,73350000000,74971000000,71993000000,74019000000,73620000000,74471000000,72176000000,74292000000,71627000000,72028000000,69732000000,70381000000,67628000000,56972000000,54240000000,51256000000,47904000000,48124000000,46210000000,48121000000,44320000000,44926000000,42716000000,42873000000,42010000000,42429000000,40426000000,54835000000,51965000000,51863000000,49142000000,53175000000,50912000000,52436000000,49660000000,51063000000,50304000000,53063000000,49669000000,43991000000,40627000000,41715000000,37608000000,38033000000,36446000000,35785000000,35492000000,35347000000,32003000000,31707000000,29382000000,31191000000,28923000000,34908000000,30243000000,29099000000,26742000000,26788000000,24430000000,23967000000,21899000000,21444000000,19599000000,19453000000,18085000000,14577000000,13396000000,13085000000,12367000000,12254000000,11439000000,1132500000,9928000000,9796000000,9349000000,-1977000000,8415000000,8399000000,8017000000,7707000000,7194000000,7184000000,6858900000,6613600000,6189400000,6201400000,5944500000,5758500000,5420700000,5460600000,5240700000,5087100000,5299100000,5312600000,5119300000,5225100000,4927900000,4968000000,4794900000,4903000000,4627700000,4668000000,4509900000,4051100000,4211000000,4258100000,4105400000,3697400000,3327100000,2933700000,2543400000
TreasuryStock,114482000000,114473000000,113969000000,113945000000,113939000000,113931000000,111361000000,111359000000,111356000000,111349000000,110988000000,110980000000,110978000000,111010000000,110801000000,110795000000,110786000000,110781000000,101610000000,96574000000,95463000000,95460000000,89425000000,89421000000,89416000000,89414000000,84364000000,84346000000,84313000000,84313000000,79252000000,79259000000,79098000000,79100000000,73021000000,71820000000,70535000000,69204000000,67923000000,63272000000,59515000000,44832000000,40121000000,36703000000,34863000000,33519000000,31801000000,28586000000,26471000000,24215000000,22712000000,22707000000,22206000000,21697000000,21632000000,57364000000,57364000000,57363000000,57391000000,57389000000,57385000000,56883000000,56847000000,54346000000,51833000000,49255000000,46740000000,44256000000,41755000000,40757000000,39767000000,39385000000,39272000000,36881000000,35992000000,34121000000,31607000000,30270000000,29352000000,26181000000,22721000000,16887000000,16341000000,16054000000,13315000000,12367000000,11378000000,9927000000,8574000000,8193000000,7858000000,7477000000,6852000000,6820000000,6851000000,6223000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainsLossesNotAffectingRetainedEarnings,-8102000000,-8289000000,-8304000000,-8225000000,-7119000000,-6157000000,-5897000000,-5649000000,-4758000000,-4664000000,-11688000000,-12676000000,-13246000000,-13131000000,-11640000000,-11801000000,-11535000000,-10923000000,-11275000000,-10417000000,-10003000000,-9402000000,-9321000000,-9164000000,-10181000000,-10594000000,-11036000000,-8214000000,-8891000000,-9520000000,-9522000000,-9170000000,-8521000000,-8557000000,-7316000000,-3467000000,-3152000000,-3390000000,-3271000000,-6383000000,-6465000000,-6155000000,-5953000000,-5653000000,-6008000000,-3622000000,-4129000000,-1211000000,-952000000,-2056000000,-3440000000,-3698000000,-4407000000,-1941000000,552000000,-1896000000,-2079000000,-4673000000,-4994000000,868000000,2522000000,1334000000,1749000000,-484000000,-484000000,-1094000000,-1257000000,525000000,808000000,122000000,-444000000,15000000,109000000,907000000,1049000000,-539000000,-1386000000,197000000,-1703000000,-3060000000,-2478000000,-2935000000,-3661000000,-3335000000,-3985000000,-4204000000,-4399000000,-4368000000,-4369000000,-4196000000,-4897000000,-4604000000,-4876000000,-3418000000,-3287000000,-3868000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnrealizedGainLoss,-112000000,-149000000,220000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinimumPensionLiabilities,193000000,222000000,248000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000000,-1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForeignCurrencyTranslationAdjustments,-8006000000,-8231000000,-8360000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1389000000,,,,3872000000,,,,2227000000,,,,,985000000,1161000000,1909000000,2593000000,,,,632000000,-845000000,-616000000,-779000000,-1438000000,-1409000000,-1659000000,-1651000000,-1523000000,-1549000000,,-1351000000,-1486000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherEquityAdjustments,-177000000,-131000000,-412000000,-8225000000,-7119000000,-6157000000,-5897000000,-5649000000,-4758000000,-4664000000,-11688000000,-12676000000,-13246000000,-13131000000,-11640000000,-11801000000,-11535000000,-10923000000,-11275000000,-10417000000,-10003000000,-9402000000,-9321000000,-9164000000,-10181000000,-10594000000,-11036000000,-8214000000,-8891000000,-9520000000,-9522000000,-9170000000,-8521000000,-8557000000,-7316000000,-3467000000,-3152000000,-3390000000,-3271000000,-6383000000,-6465000000,-6155000000,-5953000000,,,,,,,,,,,,,,,,-3605000000,,,,-2123000000,,,,-3484000000,,,,,-970000000,-1052000000,-1002000000,-1544000000,,,,-2335000000,-2215000000,-1862000000,-2156000000,-2223000000,-1926000000,-2326000000,-2553000000,-2876000000,-2819000000,,-2845000000,-3411000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherEquityInterest,,-1000000,,-1000000,-1000000,-1000000,1000000,1000000,2000000,1000000,,,1000000,,1000000,1000000,,,-1000000,1000000,1000000,,,,-1000000,-1000000,,,-1000000,1000000,,-1000000,,,1000000,,,,,,,-1000000,-1000000,-2000000,-2000000,-2000000,-3000000,-3000000,-3000000,-6000000,-7000000,-8000000,-25000000,-89000000,-333000000,-298000000,-304000000,-285000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3716000000,-3209000000,-2629000000,7512500000,-1623000000,-1607000000,-1416000000,9382000000,-1241000000,-1247000000,-1063000000,-1141000000,-1210000000,-1296000000,-1352300000,-1332400000,-1360200000,-1504600000,-1620600000,-1604600000,-1672700000,-1620900000,-1375200000,-1264800000,-1090700000,-860300000,-400700000,245300000,106400000,95300000,231400000,166800000,200200000,510200000,582100000,963000000,468700000,482200000,430400000,603700000,555300000,481600000,383900000
MinorityInterest,274000000,266000000,256000000,259000000,261000000,261000000,262000000,275000000,273000000,245000000,235000000,236000000,228000000,312000000,303000000,293000000,357000000,352000000,351000000,346000000,346000000,358000000,348000000,340000000,326000000,311000000,296000000,294000000,297000000,279000000,278000000,286000000,286000000,283000000,321000000,317000000,323000000,299000000,313000000,385000000,430000000,577000000,418000000,412000000,414000000,421000000,431000000,483000000,482000000,466000000,452000000,433000000,439000000,423000000,432000000,93000000,194000000,186000000,184000000,156000000,149000000,143000000,114000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000,40000000,40000000,50000000,52000000,49000000,48000000,46600000,46100000,44800000,40700000,38800000,37900000,36800000,35500000,39300000,40600000,34100000,35100000,34900000,33800000,32500000,34300000,34400000,32100000,31700000,29500000,28700000,29300000,26700000,25600000,24100000,,,,
TotalCapitalization,160375000000,131708000000,127586000000,124284000000,120377000000,116840000000,111958000000,110470000000,103889000000,102456000000,98809000000,113423000000,114865000000,101307000000,99098000000,101147000000,95736000000,94539000000,95836000000,104971000000,98713000000,102015000000,103974000000,95273000000,92559000000,94765000000,90942000000,93743000000,93226000000,90892000000,93538000000,95917000000,93623000000,96674000000,102842000000,109654000000,108900000000,105418000000,106769000000,109781000000,110079000000,113731000000,112296000000,112786000000,110415000000,116799000000,117121000000,125446000000,124204000000,125375000000,126223000000,126645000000,124204000000,127940000000,133207000000,105402000000,101934000000,88089000000,65519000000,74487000000,73815000000,75560000000,72324000000,72651000000,73871000000,77259000000,76904000000,75273000000,73939000000,76117000000,71974000000,72221000000,70845000000,73964000000,75557000000,76339000000,73470000000,76192000000,71132000000,74970000000,76992000000,28556000000,23090000000,22071000000,21902000000,22254000000,20902000000,20983000000,20183000000,19636000000,17199000000,17429000000,16239000000,10712000000,9412000000,9311000000,9181000000,9570000000,9337000000,9173000000,9029000000,8918000000,9056000000,8134000000,7905000000,7884000000,7641000000,7119000000,6567000000,6472000000,6339600000,5639400000,5440400000,5306700000,4928100000,4740200000,4318200000,4409800000,4436000000,4395200000,4782800000,5025900000,5289900000,6062000000,5615300000,5643100000,5422900000,5218700000,4985100000,5355400000,5285300000,5204000000,4861500000,4929900000,4726400000,4528000000,4131300000,3700700000,3250800000
PreferredStockEquity,,,,,,,,,,,,,,17000000,17000000,18000000,18000000,19000000,19000000,20000000,20000000,21000000,21000000,22000000,23000000,23000000,24000000,25000000,25000000,26000000,26000000,27000000,28000000,28000000,29000000,30000000,31000000,32000000,33000000,35000000,36000000,38000000,39000000,41000000,42000000,43000000,45000000,46000000,47000000,49000000,52000000,54000000,56000000,58000000,61000000,64000000,66000000,69000000,73000000,76000000,81000000,86000000,93000000,103000000,110000000,124000000,141000000,146000000,152000000,159000000,169000000,175000000,180000000,187000000,193000000,200000000,205000000,211000000,219000000,229000000,239000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,99019000000,100970000000,95661000000,92631000000,87208000000,82424000000,77201000000,75691000000,70042000000,68620000000,63238000000,65259000000,64336000000,65009000000,63126000000,65085000000,59550000000,58787000000,63388000000,71299000000,69758000000,70163000000,71287000000,60748000000,58345000000,58412000000,59520000000,63281000000,62744000000,63042000000,64694000000,66811000000,66866000000,67276000000,71272000000,77958000000,76602000000,77737000000,76274000000,77934000000,78511000000,82212000000,81221000000,81662000000,79505000000,83213000000,82145000000,90001000000,88434000000,90018000000,87761000000,87581000000,86383000000,89601000000,89953000000,66093000000,62975000000,60186000000,57483000000,67259000000,66488000000,67331000000,64917000000,66507000000,67984000000,72364000000,71217000000,69566000000,68337000000,69450000000,65458000000,66632000000,65148000000,67345000000,68085000000,68183000000,66500000000,68837000000,65158000000,68302000000,70043000000,24843000000,19950000000,18953000000,18830000000,19674000000,18293000000,18896000000,17816000000,17748000000,16076000000,16172000000,14973000000,10188000000,8887000000,8786000000,8651000000,9045000000,8810000000,8645000000,8305000000,8189000000,7933000000,7405000000,7174000000,7152000000,6954000000,6566000000,5984000000,5888000000,5506600000,5281200000,4829200000,4696800000,4323900000,4153900000,3748000000,3839700000,3865500000,3822300000,4208400000,4452300000,4718600000,5470400000,5034300000,5063300000,5026300000,5069800000,4827900000,5178200000,5092000000,5014100000,4679700000,4740300000,4535800000,4301100000,3882400000,3415300000,2927300000
NetTangibleAssets,6040000000,7493000000,916000000,15040000000,8252000000,2397000000,2847000000,-104000000,-7148000000,-9144000000,-14811000000,-25571000000,-27655000000,-27940000000,-30879000000,-32557000000,-26809000000,-28721000000,-25215000000,-29602000000,-32642000000,-33898000000,-33384000000,-45029000000,-47994000000,-48647000000,-47553000000,-47212000000,-30887000000,-25092000000,-23880000000,-23676000000,-8101000000,-8883000000,-5935000000,-1111000000,-3388000000,-2820000000,-5597000000,-4980000000,-5660000000,-5611000000,-9425000000,-9876000000,-13420000000,-14797000000,-16710000000,-10959000000,-13685000000,-13283000000,-13692000000,-14779000000,-18934000000,-17469000000,-20377000000,28236000000,24636000000,21850000000,18371000000,27004000000,24990000000,25965000000,23130000000,24402000000,24207000000,28076000000,26132000000,23338000000,21298000000,17795000000,14067000000,14025000000,11919000000,12860000000,11271000000,11707000000,9416000000,9594000000,6721000000,11380000000,10745000000,23613000000,18750000000,17649000000,17542000000,17850000000,16571000000,17132000000,16040000000,15951000000,14285000000,14411000000,13167000000,9435000000,8124000000,8010000000,7872000000,8257000000,7997000000,7762000000,7282000000,6919000000,6639000000,6089000000,5830000000,5777000000,5530000000,5088000000,4508000000,4561000000,4263600000,4106900000,3611000000,3484500000,3998200000,3862000000,3459300000,3578600000,3634400000,3588100000,3015300000,4093900000,4350400000,5108900000,4689800000,4699200000,4642700000,4590700000,4344800000,4681700000,4593300000,3983900000,4208900000,4269100000,4105800000,3881700000,3644500000,3198300000,2805900000
WorkingCapital,38700000000,13516000000,9121000000,26089000000,20056000000,15152000000,17022000000,16097000000,13150000000,12881000000,9147000000,13585000000,13701000000,848000000,-4501000000,-3515000000,15043000000,15867000000,18068000000,12570000000,5147000000,7470000000,10714000000,12074000000,9203000000,11014000000,7834000000,3742000000,11746000000,12563000000,14405000000,17156000000,27572000000,29221000000,36071000000,37067000000,36349000000,33003000000,32878000000,39127000000,37985000000,37220000000,32796000000,27996000000,27967000000,27769000000,29659000000,34876000000,30013000000,29073000000,31859000000,29917000000,26420000000,23992000000,24445000000,49792000000,45441000000,30913000000,16067000000,26724000000,25458000000,29329000000,25014000000,27512000000,26486000000,29036000000,25560000000,21033000000,20939000000,17741000000,13448000000,12373000000,11007000000,13405000000,13236000000,13818000000,11527000000,10752000000,6084000000,11407000000,12587000000,12349000000,6226000000,5269000000,6069000000,6241000000,4810000000,6960000000,7614000000,7824000000,5206000000,4824000000,3598000000,2955000000,2006000000,2392000000,2341000000,2997000000,2739000000,2615000000,2121000000,1727000000,1515000000,1459000000,921000000,1146000000,828000000,607000000,643000000,924000000,965200000,337600000,-120400000,47400000,962500000,1286800000,885500000,1192700000,1289600000,1550700000,1651000000,1819300000,2167400000,2415800000,1845100000,1660800000,1387700000,1135200000,1099500000,1429700000,1319000000,1209100000,1384500000,1694300000,1593200000,1750500000,2144100000,1169300000,1198300000
