name,ttm,06/30/2023,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
	ChangesInCash,"979,000,000","481,000,000","1,756,000,000","-844,000,000","-414,000,000","-623,000,000","531,000,000","-24,000,000","-347,000,000","604,000,000","-16,000,000","167,000,000","-249,000,000","-296,000,000","861,000,000","-1,505,000,000","1,022,000,000","-141,000,000","781,000,000","-2,433,000,000","948,000,000","465,000,000","930,000,000","-1,423,000,000","164,000,000","-1,488,000,000","1,441,000,000","637,000,000","-1,306,000,000","845,000,000","-1,007,000,000","1,380,000,000","-487,000,000","111,000,000","294,000,000","959,000,000","-960,000,000","540,000,000","704,000,000","122,000,000","-334,000,000","632,000,000","-8,255,000,000","5,860,000,000","1,465,000,000","166,000,000","-282,000,000","-90,000,000","619,000,000","2,341,000,000","-1,037,000,000","-466,000,000","280,000,000","151,000,000","-177,000,000","-2,276,000,000","1,975,000,000","949,000,000","-852,000,000","940,000,000","467,000,000","-1,199,000,000","-1,365,000,000","768,000,000","473,000,000","-369,000,000","666,000,000","657,000,000","-745,000,000","-943,000,000","626,000,000","1,284,000,000","-311,000,000","-204,000,000","-330,000,000","-48,000,000","1,217,000,000","-325,000,000","-555,000,000","-90,000,000","-577,000,000","133,000,000","202,000,000","106,000,000","583,000,000","-131,000,000","288,000,000","-864,000,000","607,000,000","118,000,000","81,000,000","-244,000,000","-246,000,000","-222,000,000","-551,000,000","-253,000,000","-277,000,000","67,000,000","-376,000,000","-1,177,000,000","1,636,000,000","32,000,000","183,000,000","-312,000,000","-313,000,000","289,000,000","95,000,000","99,000,000","172,000,000","59,000,000","418,000,000","-331,000,000","125,500,000","-352,400,000","-482,600,000","558,700,000","84,200,000","-7,000,000","74,200,000","-487,300,000","95,500,000","103,900,000","-213,000,000","226,400,000","113,600,000","-123,400,000","-247,700,000","636,500,000","300,000","83,600,000","-260,600,000","557,800,000","-98,600,000","11,800,000","-439,400,000"
	EffectOfExchangeRateChanges,"-105,000,000","-5,000,000","-2,000,000","-26,000,000","-72,000,000","-66,000,000","-1,000,000","-27,000,000","-37,000,000","5,000,000","0","31,000,000","31,000,000","-55,000,000","-15,000,000","9,000,000","-13,000,000","-40,000,000","12,000,000","0","-101,000,000","-70,000,000","55,000,000","-14,000,000","30,000,000","16,000,000","21,000,000","-136,000,000","-11,000,000","5,000,000","-73,000,000","-838,000,000","-84,000,000","-4,000,000","-74,000,000","-53,000,000","-9,000,000","4,000,000","-25,000,000","9,000,000","-50,000,000","-22,000,000","0","23,000,000","10,000,000","-69,000,000","34,000,000","-77,000,000","-9,000,000","25,000,000","32,000,000","25,000,000","19,000,000","-33,000,000","-42,000,000","20,000,000","15,000,000","48,000,000","-23,000,000","-83,000,000","-22,000,000","6,000,000","-28,000,000","27,000,000","0","15,000,000","-1,000,000","-7,000,000","1,000,000","-5,000,000","-4,000,000",,"-6,000,000","4,000,000","-2,000,000","-8,000,000","-5,000,000",,,"0","-3,000,000","-11,000,000","-12,000,000","-2,000,000","-5,000,000","-5,000,000","8,000,000","2,000,000","-4,000,000","1,000,000","-4,000,000","2,000,000","-3,000,000","2,000,000","3,000,000","50,000,000","-4,000,000","-10,000,000","-10,000,000","6,000,000","-2,000,000","4,000,000","-7,000,000","-1,000,000","-11,000,000","-5,000,000","-15,000,000","5,000,000","4,000,000","-7,000,000","-3,000,000","700,000","-15,500,000","9,000,000","-8,900,000","5,600,000","5,900,000","14,300,000","-6,800,000","-11,200,000","-27,500,000","37,000,000","-25,100,000","-49,100,000","24,300,000","-300,000","-4,300,000","7,600,000","-2,600,000","-16,700,000","-800,000","4,600,000","7,400,000","-1,600,000","2,900,000"
	BeginningCashPosition,"1,824,000,000","2,222,000,000","468,000,000","1,338,000,000","1,824,000,000","2,513,000,000","1,983,000,000","2,034,000,000","2,418,000,000","1,809,000,000","1,825,000,000","1,627,000,000","1,845,000,000","2,196,000,000","1,350,000,000","2,846,000,000","1,837,000,000","2,018,000,000","1,225,000,000","3,658,000,000","2,811,000,000","2,416,000,000","1,431,000,000","2,779,000,000","2,585,000,000","4,057,000,000","2,595,000,000","2,094,000,000","3,411,000,000","2,561,000,000","3,641,000,000","3,099,000,000","3,670,000,000","3,563,000,000","3,343,000,000","2,437,000,000","3,406,000,000","2,862,000,000","2,183,000,000","2,052,000,000","2,436,000,000","2,134,000,000","10,389,000,000","4,506,000,000","3,031,000,000","2,934,000,000","3,182,000,000","3,706,000,000","3,096,000,000","730,000,000","1,735,000,000","2,176,000,000","1,877,000,000","1,759,000,000","1,978,000,000","4,234,000,000","2,244,000,000","1,247,000,000","2,122,000,000","1,265,000,000","820,000,000","2,013,000,000","3,406,000,000","2,611,000,000","2,138,000,000","2,492,000,000","1,827,000,000","1,177,000,000","1,921,000,000","2,869,000,000","2,247,000,000","959,000,000","1,276,000,000","1,476,000,000","1,808,000,000","1,864,000,000","652,000,000","965,000,000","1,520,000,000","1,610,000,000","2,190,000,000","2,068,000,000","1,878,000,000","1,774,000,000","1,196,000,000","1,332,000,000","1,036,000,000","1,898,000,000","1,295,000,000","1,176,000,000","1,099,000,000","1,341,000,000","1,590,000,000","191,000,000","739,000,000","942,000,000","0","0","1,552,000,000","0","0","0","877,000,000","0","0","0","1,150,000,000","0","0","0","403,000,000","0","0","0","1,458,500,000","0","0","0","729,400,000","0","0","0","1,257,100,000","0","0","0","1,317,600,000","0","0","0","870,300,000","0","0","0","825,400,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-57,000,000","-1,166,000,000","1,171,000,000","-1,634,000,000","-36,000,000","-1,053,000,000","313,000,000","324,000,000","-284,000,000","-1,230,000,000","-104,000,000","-176,000,000","-52,000,000","-818,000,000","330,300,000","-110,000,000","343,400,000","-967,000,000","-564,300,000","-90,100,000","-7,300,000","-796,800,000","498,500,000","-68,000,000","-140,900,000","-1,019,000,000","-177,300,000","-137,900,000","123,700,000","-1,065,600,000","-644,100,000","2,300,000","-66,900,000","-608,900,000","-562,400,000","91,200,000","-10,200,000","-388,900,000"
IncomeTaxPaidSupplementalData,"6,794,000,000","1,696,000,000","329,000,000","2,948,000,000","1,821,000,000","2,744,000,000","354,000,000","4,484,000,000","755,000,000","1,794,000,000","394,000,000","708,000,000","1,155,000,000","1,051,000,000","239,000,000","1,028,000,000","500,000,000","1,901,000,000","235,000,000","1,989,000,000","469,000,000","940,000,000","257,000,000","1,065,000,000","303,000,000","926,000,000","195,000,000","1,091,000,000","319,000,000","593,000,000","518,000,000","969,000,000","290,000,000","752,000,000","372,000,000","616,000,000","416,000,000","532,000,000","536,000,000","1,075,000,000","494,000,000","751,000,000","554,000,000","535,000,000","768,000,000","676,000,000","451,000,000","1,399,000,000","802,000,000","603,000,000","134,000,000","256,000,000","208,000,000","764,000,000","10,547,000,000","552,000,000","639,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"1,492,000,000","402,000,000","419,000,000","321,000,000","350,000,000","318,000,000","453,000,000","262,000,000","407,000,000","353,000,000","445,000,000","344,000,000","387,000,000","438,000,000","472,000,000","341,000,000","437,000,000","424,000,000","385,000,000","343,000,000","244,000,000","465,000,000","259,000,000","417,000,000","220,000,000","665,000,000","216,000,000","274,000,000","274,000,000","521,000,000","382,000,000","140,000,000","248,000,000","582,000,000","332,000,000","221,000,000","333,000,000","635,000,000","361,000,000","217,000,000","409,000,000","670,000,000","433,000,000","198,000,000","481,000,000","686,000,000","508,000,000","213,000,000","535,000,000","650,000,000","687,000,000","116,000,000","697,000,000","550,000,000","792,000,000","212,000,000","424,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-3,895,000,000","-914,000,000","-1,139,000,000","-1,001,000,000","-841,000,000","-751,000,000","-643,000,000","-993,000,000","-624,000,000","-540,000,000","-554,000,000","-1,286,000,000","-530,000,000","-480,000,000","-495,000,000","-726,000,000","-662,000,000","-588,000,000","-618,000,000","-792,000,000","-562,000,000","-456,000,000","-386,000,000","-773,000,000","-597,000,000","-489,000,000","-358,000,000","-769,000,000","-432,000,000","-497,000,000","-301,000,000","-662,000,000","-325,000,000","-263,000,000","-246,000,000","-396,000,000","-561,000,000","-328,000,000","-298,000,000","-676,000,000","-278,000,000","-309,000,000","-202,000,000","-494,000,000","-285,000,000","-294,000,000","-254,000,000","-598,000,000","-454,000,000","-358,000,000","-250,000,000","-547,000,000","-288,000,000","-373,000,000","-305,000,000","-422,000,000","-261,000,000","-269,000,000","-253,000,000","-353,000,000","-480,000,000","-385,000,000","-483,000,000","-662,000,000","-461,000,000","-428,000,000","-329,000,000","-612,000,000","-551,000,000","-469,000,000","-418,000,000","-613,000,000","-496,000,000","-532,000,000","-465,000,000","-1,075,000,000","-565,000,000","-489,000,000","-472,000,000","-779,000,000","-658,000,000","-822,000,000","-382,000,000","-499,000,000","-400,000,000","-461,000,000","-398,000,000","-684,000,000","-540,000,000","-549,000,000","-430,000,000","-524,000,000","-624,000,000","-725,000,000","-318,000,000","-457,000,000","-417,000,000","-335,000,000","-352,000,000","-385,000,000","-326,000,000","-283,000,000","-204,000,000","-297,000,000","-226,000,000","-209,000,000","-211,000,000","-264,000,000","-197,000,000","-178,000,000","-135,000,000","-203,100,000","-177,500,000","-119,300,000","-196,400,000","-193,700,000","-188,700,000","-160,900,000","-128,200,000","-203,700,000","-143,800,000","-156,900,000","-129,800,000","-222,100,000","-176,300,000","-150,800,000","-125,000,000","-185,500,000","-152,400,000","-140,000,000","-115,900,000","-154,600,000","-153,500,000","-136,500,000","-102,900,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,000,000","8,000,000","32,000,000","1,000,000","-78,000,000","154,000,000","93,000,000","290,000,000","139,000,000",,,,"105,000,000","68,000,000","258,000,000","20,000,000","103,000,000","123,000,000","769,000,000","17,000,000","145,000,000","202,000,000","647,000,000","78,000,000","110,000,000","218,000,000","189,000,000","143,000,000","253,000,000","110,000,000","229,000,000","181,000,000","265,000,000","211,000,000","632,000,000","80,000,000","169,000,000","75,000,000","55,000,000","143,000,000","367,000,000","108,000,000","85,000,000","83,000,000","196,000,000","56,000,000","99,000,000","60,000,000","84,000,000","45,000,000","86,000,000","65,000,000","53,400,000",,,,,,,,,,,"7,900,000",,,,,,,,,,,,
IssuanceOfDebt,"30,367,000,000","30,630,000,000","237,000,000","-866,000,000","366,000,000",,,"-265,000,000","1,262,000,000","0","0","-13,106,000,000","1,722,000,000","19,208,000,000","9,750,000,000","4,873,000,000","4,907,000,000","4,034,000,000","7,583,000,000","1,766,000,000","3,081,000,000","3,410,000,000","428,000,000","907,000,000","2,498,000,000","2,506,000,000","7,827,000,000","7,020,000,000","1,908,000,000","7,114,000,000","2,406,000,000","4,345,000,000","1,426,000,000","-358,000,000","2,861,000,000","5,000,000","7,000,000","3,461,000,000","1,031,000,000","2,244,000,000","969,000,000","5,094,000,000","6,109,000,000","2,295,000,000","1,936,000,000","2,203,000,000","1,561,000,000","3,198,000,000","4,745,000,000","2,186,000,000","2,682,000,000","1,714,000,000","1,517,000,000","1,275,000,000","1,894,000,000","3,586,000,000","6,720,000,000","21,584,000,000","24,166,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-7,067,000,000","-1,000,000,000","-269,000,000","-1,911,000,000","-3,887,000,000","0","-1,609,000,000","-1,098,000,000","-503,000,000","-474,000,000","-25,000,000","-10,369,000,000","-2,340,000,000","-7,888,000,000","-9,732,000,000","-5,343,000,000","440,000,000","-2,960,000,000","-4,770,000,000","-1,304,000,000","-2,291,000,000","-3,094,000,000","-2,931,000,000","-2,578,000,000","-2,582,000,000","-3,687,000,000","-5,896,000,000","-7,274,000,000","-1,993,000,000","-3,722,000,000","-2,886,000,000","-3,950,000,000","-6,000,000","-10,000,000","-3,002,000,000","-408,000,000","-96,000,000","-2,696,000,000","-755,000,000","-2,208,000,000","-1,445,000,000","-4,725,000,000","-2,000,000","-3,648,000,000","-1,917,000,000","-2,361,000,000","-1,794,000,000","-4,797,000,000","-5,139,000,000","-2,318,000,000","-6,098,000,000","-1,283,000,000","-1,946,000,000","-3,651,000,000","-3,672,000,000","-5,050,000,000","-7,485,000,000","-10,998,000,000","-12,403,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"0","0","0","0","0","0","-2,000,000,000",,,,,,"0","0","0","0","0","0","-8,865,000,000","-5,030,000,000","-1,105,000,000","0","-6,063,000,000","0","0","0","-5,000,000,000","0","0","0","-5,000,000,000","0","-160,000,000","0","-6,000,000,000","-1,199,000,000","-1,281,000,000","-1,323,000,000","-1,197,000,000","-4,647,000,000","-3,754,000,000","-3,263,000,000","-4,626,000,000","-3,394,000,000","-1,835,000,000","-1,340,000,000","-1,659,000,000","-3,211,000,000","-2,110,000,000","-2,249,000,000","-1,430,000,000","0","-500,000,000",,,"0","0",,,"0","0",,,"-2,500,000,000","-2,495,000,000","-2,499,000,000","-2,500,000,000","-2,483,000,000","-2,496,000,000","-1,000,000,000","-1,000,000,000","-382,000,000","-111,000,000","-2,385,000,000","-919,000,000","-1,872,000,000","-2,512,000,000","-1,363,000,000","-912,000,000","-3,164,000,000","-3,451,000,000","-5,824,000,000","-598,000,000","-270,000,000","-2,730,000,000","-948,000,000","-1,048,000,000","-1,452,000,000","-1,345,000,000","-384,000,000","-484,000,000","-379,000,000",,,,"-627,000,000","-623,000,000","-561,000,000","-689,000,000","-525,000,000","-1,064,000,000","-122,000,000","-201,000,000","-15,000,000","-352,000,000","-99,000,000","-120,000,000",,,,,"0",,,"-108,500,000","-74,800,000","-1,500,000","-135,700,000","-299,200,000","-90,900,000","-147,000,000","-368,800,000","-412,900,000","-423,900,000","-82,100,000","-14,600,000","-144,500,000","-23,500,000","-100,200,000","-191,500,000","-148,700,000","-36,700,000","-50,900,000","-21,600,000","-23,000,000"
FreeCashFlow,"10,665,000,000","-2,122,000,000","73,000,000","7,581,000,000","5,133,000,000","7,419,000,000","5,898,000,000","4,921,000,000","10,205,000,000","10,759,000,000","3,984,000,000","4,339,000,000","1,560,000,000","3,075,000,000","2,638,000,000","3,043,000,000","3,848,000,000","2,023,000,000","1,080,000,000","3,946,000,000","4,697,000,000","3,391,000,000","1,597,000,000","5,969,000,000","4,290,000,000","2,763,000,000","1,231,000,000","5,203,000,000","4,267,000,000","3,082,000,000","1,350,000,000","4,051,000,000","4,699,000,000","3,827,000,000","439,000,000","5,002,000,000","3,902,000,000","3,759,000,000","2,637,000,000","5,110,000,000","5,630,000,000","3,521,000,000","2,039,000,000","4,762,000,000","4,718,000,000","3,727,000,000","2,520,000,000","4,663,000,000","3,985,000,000","5,540,000,000","4,392,000,000","5,711,000,000","6,395,000,000","4,500,000,000","-6,665,000,000","4,403,000,000","3,840,000,000","4,245,000,000","2,894,000,000","5,620,000,000","3,472,000,000","4,657,000,000","2,788,000,000","3,105,000,000","4,217,000,000","3,237,000,000","914,000,000","3,864,000,000","3,463,000,000","4,674,000,000","3,543,000,000","4,124,000,000","2,517,000,000","3,277,000,000","2,709,000,000","4,915,000,000","4,611,000,000","3,102,000,000","1,111,000,000","3,617,000,000","2,215,000,000","1,311,000,000","1,955,000,000","3,235,000,000","1,915,000,000","2,099,000,000","1,176,000,000","1,789,000,000","2,040,000,000","1,847,000,000","1,384,000,000","2,126,000,000","1,499,000,000","-367,000,000","746,000,000","821,000,000","747,000,000","403,000,000","-476,000,000","1,010,000,000","482,000,000","335,000,000","-96,000,000","171,000,000","258,000,000","201,000,000","56,000,000","491,000,000","392,000,000","324,000,000","86,000,000","451,700,000","240,100,000","71,900,000","361,400,000","287,500,000","215,800,000","196,600,000","117,100,000","476,400,000","177,800,000","72,900,000","-98,300,000","131,100,000","82,800,000","19,800,000","-100,900,000","182,100,000","19,300,000","91,400,000","-39,000,000","248,900,000","-25,200,000","80,200,000","9,100,000"
